From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_000554	-0.41	0.086	646.58	1406	Homo sapiens	cone-rod homeobox(CRX)	CRX
NM_000555	-2.26	0.256	12.53	1641	Homo sapiens	doublecortin(DCX)	DCX
NM_000558	-3.78	0.217	120.05	3039	Homo sapiens	hemoglobin subunit alpha 1(HBA1)	hba1
NM_000560	-2.54	0.172	7.27	963	Homo sapiens	CD53 molecule(CD53)	CD53
NM_000564	-3.66	0.334	12.6	3568	Homo sapiens	interleukin 5 receptor subunit alpha(IL5RA)	IL5RA
NM_000565	-0.28	0.804	6704.43	3570	Homo sapiens	interleukin 6 receptor(IL6R)	IL6R
NM_000566	-7.37	0.0595	353.7	2209	Homo sapiens	Fc fragment of IgG receptor Ia(FCGR1A)	FCGR1A
NM_000570	-0.95	0.679	3.85	2215	Homo sapiens	Fc fragment of IgG receptor IIIb(FCGR3B)	FCGR3B
NM_000572	-0.63	0.0766	105.85	3586	Homo sapiens	interleukin 10(IL10)	IL10
NM_000573	-1.3	0.0802	51.95	1378	Homo sapiens	complement C3b/C4b receptor 1 (Knops blood group)(CR1)	CR1
NM_000577	-5.81	0.131	682.6	3557	Homo sapiens	interleukin 1 receptor antagonist(IL1RN)	IL1RN
NM_000578	-1.65	0.107	25.54	6556	Homo sapiens	solute carrier family 11 member 1(SLC11A1)	SLC11A1
NM_000579	-3.91	0.0608	52.17	1234	Homo sapiens	C-C motif chemokine receptor 5 (gene/pseudogene)(CCR5)	CCR5
NM_000586	-0.98	0.347	1.97	3558	Homo sapiens	interleukin 2(IL2)	IL2
NM_000587	-0.89	0.0756	77.58	730	Homo sapiens	complement C7(C7)	C7
NM_000594	-2.16	0.306	120.18	7124	Homo sapiens	tumor necrosis factor(TNF)	TNF
NM_000597	-7.3	0.119	113500.44	3485	Homo sapiens	insulin like growth factor binding protein 2(IGFBP2)	IGFBP2
NM_000599	-0.6	0.714	971116.36	3488	Homo sapiens	insulin like growth factor binding protein 5(IGFBP5)	IGFBP5
NM_000603	-5.97	0.212	1553.71	4846	Homo sapiens	nitric oxide synthase 3(NOS3)	NOS3
NM_000606	-1.57	0.0617	136.47	733	Homo sapiens	complement C8 gamma chain(C8G)	C8G
NM_000607	-2.49	0.246	10.93	5004	Homo sapiens	orosomucoid 1(ORM1)	ORM1
NM_000608	-2.18	0.174	8.95	5005	Homo sapiens	orosomucoid 2(ORM2)	ORM2
NM_000609	-3.99	0.227	37315.19	6387	Homo sapiens	C-X-C motif chemokine ligand 12(CXCL12)	CXCL12
NM_000611	-0.96	0.317	1774.49	966	Homo sapiens	CD59 molecule(CD59)	CD59
NM_000612	-6.83	0.342	21442.61	3481	Homo sapiens	insulin like growth factor 2(IGF2)	IGF2
NM_000616	-2.37	0.194	3.84	920	Homo sapiens	CD4 molecule(CD4)	CD4
NM_000617	-0.07	0.936	4979.91	4891	Homo sapiens	solute carrier family 11 member 2(SLC11A2)	SLC11A2
NM_000618	-1.27	0.103	36.42	3479	Homo sapiens	insulin like growth factor 1(IGF1)	IGF1
NM_000620	-3.33	0.0687	10.03	4842	Homo sapiens	nitric oxide synthase 1(NOS1)	NOS1
NM_000624	-9.84	0.15	12495.39	5104	Homo sapiens	serpin family A member 5(SERPINA5)	SERPINA5
NM_000628	-0.07	0.902	8056.98	3588	Homo sapiens	interleukin 10 receptor subunit beta(IL10RB)	IL10RB
NM_000629	-0.29	0.456	43232.73	3454	Homo sapiens	interferon alpha and beta receptor subunit 1(IFNAR1)	IFNAR1
NM_000634	-3.64	0.319	89.65	3577	Homo sapiens	C-X-C motif chemokine receptor 1(CXCR1)	CXCR1
NM_000637	-1.03	0.317	44868.47	2936	Homo sapiens	glutathione-disulfide reductase(GSR)	GSR
NM_000638	-0.28	0.862	225.2	7448	Homo sapiens	vitronectin(VTN)	VTN
NM_000639	-3.77	0.0658	13.62	356	Homo sapiens	Fas ligand(FASLG)	FASLG
NM_000642	-0.12	0.76	15976.88	178	Homo sapiens	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)	AGL
NM_000643	-2.03	0.207	3409.27	178	Homo sapiens	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)	AGL
NM_000644	-2.06	0.175	2716.57	178	Homo sapiens	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)	AGL
NM_000645	-0.55	0.279	721.16	178	Homo sapiens	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)	AGL
NM_000646	-1.05	0.0826	1073.5	178	Homo sapiens	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase(AGL)	AGL
NM_000651	-0.52	0.306	35.05	1378	Homo sapiens	complement C3b/C4b receptor 1 (Knops blood group)(CR1)	CR1
NM_000657	-1.12	0.451	1575.46	596	Homo sapiens	BCL2, apoptosis regulator(BCL2)	BCL2
NM_000661	-0.84	0.551	7534.22	6133	Homo sapiens	ribosomal protein L9(RPL9)	RPL9
NM_000662	-2.11	0.101	1531.94	9	Homo sapiens	N-acetyltransferase 1(NAT1)	nat1
NM_000665	-1.92	0.0591	100.31	43	Homo sapiens	acetylcholinesterase (Cartwright blood group)(ACHE)	ACHE
NM_000666	-0.48	0.51	8643.2	95	Homo sapiens	aminoacylase 1(ACY1)	ACY1
NM_000669	-1.88	0.402	119.7	126	Homo sapiens	alcohol dehydrogenase 1C (class I), gamma polypeptide(ADH1C)	ADH1C
NM_000670	-0.84	0.545	12.35	127	Homo sapiens	alcohol dehydrogenase 4 (class II), pi polypeptide(ADH4)	ADH4
NM_000674	-5.15	0.108	2897.77	134	Homo sapiens	adenosine A1 receptor(ADORA1)	ADORA1
NM_000677	-3.83	0.246	14.2	140	Homo sapiens	adenosine A3 receptor(ADORA3)	ADORA3
NM_000681	-6.75	0.176	6377.37	150	Homo sapiens	adrenoceptor alpha 2A(ADRA2A)	ADRA2A
NM_000684	-2.08	0.142	2337.53	153	Homo sapiens	adrenoceptor beta 1(ADRB1)	ADRB1
NM_000690	-3.12	0.182	50719.37	217	Homo sapiens	aldehyde dehydrogenase 2 family (mitochondrial)(ALDH2)	ALDH2
NM_000694	-0.51	0.494	7824.64	221	Homo sapiens	aldehyde dehydrogenase 3 family member B1(ALDH3B1)	ALDH3B1
NM_000695	-9.7	0.0875	123225.47	222	Homo sapiens	aldehyde dehydrogenase 3 family member B2(ALDH3B2)	aldh3b2
NM_000696	-0.7	0.135	48682.86	223	Homo sapiens	aldehyde dehydrogenase 9 family member A1(ALDH9A1)	ALDH9A1
NM_000697	-0.08	0.87	114.69	239	Homo sapiens	arachidonate 12-lipoxygenase, 12S type(ALOX12)	ALOX12
NM_000698	-7.43	0.305	310.57	240	Homo sapiens	arachidonate 5-lipoxygenase(ALOX5)	ALOX5
NM_000699	-2.99	0.208	5.01	279	Homo sapiens	amylase, alpha 2A (pancreatic)(AMY2A)	amy2a
NM_000702	-6.93	0.349	11628.76	477	Homo sapiens	ATPase Na+/K+ transporting subunit alpha 2(ATP1A2)	ATP1A2
NM_000704	-0.35	0.751	8.56	495	Homo sapiens	ATPase H+/K+ transporting alpha subunit(ATP4A)	ATP4A
NM_000709	-1.03	0.145	7740.58	593	Homo sapiens	branched chain keto acid dehydrogenase E1, alpha polypeptide(BCKDHA)	BCKDHA
NM_000715	-5.7	0.125	52.08	722	Homo sapiens	complement component 4 binding protein alpha(C4BPA)	C4BPA
NM_000716	-1.45	0.265	109.69	725	Homo sapiens	complement component 4 binding protein beta(C4BPB)	C4BPB
NM_000717	-3.03	0.408	1447.79	762	Homo sapiens	carbonic anhydrase 4(CA4)	CA4
NM_000718	-1.29	0.484	486.12	774	Homo sapiens	calcium voltage-gated channel subunit alpha1 B(CACNA1B)	CACNA1B
NM_000720	-9.34	0.0778	4438.95	776	Homo sapiens	calcium voltage-gated channel subunit alpha1 D(CACNA1D)	CACNA1D
NM_000721	-2.81	0.333	5.95	777	Homo sapiens	calcium voltage-gated channel subunit alpha1 E(CACNA1E)	CACNA1E
NM_000722	-0.83	0.639	5231.58	781	Homo sapiens	calcium voltage-gated channel auxiliary subunit alpha2delta 1(CACNA2D1)	CACNA2D1
NM_000726	-1.51	0.255	1862.1	785	Homo sapiens	calcium voltage-gated channel auxiliary subunit beta 4(CACNB4)	CACNB4
NM_000727	-5.26	0.232	800.83	786	Homo sapiens	calcium voltage-gated channel auxiliary subunit gamma 1(CACNG1)	CACNG1
NM_000728	-0.42	0.791	84.35	797	Homo sapiens	calcitonin related polypeptide beta(CALCB)	CALCB
NM_000730	-1.59	0.347	3.01	886	Homo sapiens	cholecystokinin A receptor(CCKAR)	CCKAR
NM_000733	-3.12	0.199	8.72	916	Homo sapiens	CD3e molecule(CD3E)	CD3E
NM_000734	-1.3	0.361	8.95	919	Homo sapiens	CD247 molecule(CD247)	CD247
NM_000735	-6.57	0.266	197.22	1081	Homo sapiens	glycoprotein hormones, alpha polypeptide(CGA)	CGA
NM_000738	-8.42	0.108	14432.28	1128	Homo sapiens	cholinergic receptor muscarinic 1(CHRM1)	CHRM1
NM_000740	-1.01	0.301	2024.28	1131	Homo sapiens	cholinergic receptor muscarinic 3(CHRM3)	CHRM3
NM_000743	-1.48	0.0836	619.91	1136	Homo sapiens	cholinergic receptor nicotinic alpha 3 subunit(CHRNA3)	CHRNA3
NM_000744	-0.69	0.714	2.57	1137	Homo sapiens	cholinergic receptor nicotinic alpha 4 subunit(CHRNA4)	CHRNA4
NM_000745	-0.67	0.51	8987.28	1138	Homo sapiens	cholinergic receptor nicotinic alpha 5 subunit(CHRNA5)	CHRNA5
NM_000747	-3.67	0.129	320.51	1140	Homo sapiens	cholinergic receptor nicotinic beta 1 subunit(CHRNB1)	chrnb1
NM_000748	-1.82	0.057	512.65	1141	Homo sapiens	cholinergic receptor nicotinic beta 2 subunit(CHRNB2)	CHRNB2
NM_000750	-5.78	0.192	297.34	1143	Homo sapiens	cholinergic receptor nicotinic beta 4 subunit(CHRNB4)	CHRNB4
NM_000755	-0.9	0.495	28126.23	1384	Homo sapiens	carnitine O-acetyltransferase(CRAT)	CRAT
NM_000760	-6.52	0.103	91.6	1441	Homo sapiens	colony stimulating factor 3 receptor(CSF3R)	CSF3R
NM_000761	-0.57	0.369	233.29	1544	Homo sapiens	cytochrome P450 family 1 subfamily A member 2(CYP1A2)	Cyp1a2
NM_000762	-5.99	0.288	153.07	1548	Homo sapiens	cytochrome P450 family 2 subfamily A member 6(CYP2A6)	CYP2A6
NM_000764	-4.68	0.109	25.71	1549	Homo sapiens	cytochrome P450 family 2 subfamily A member 7(CYP2A7)	CYP2A7
NM_000765	-2.76	0.244	24.89	1551	Homo sapiens	cytochrome P450 family 3 subfamily A member 7(CYP3A7)	CYP3A7
NM_000766	-5.53	0.0597	46.24	1553	Homo sapiens	cytochrome P450 family 2 subfamily A member 13(CYP2A13)	CYP2A13
NM_000767	-1.64	0.0721	39.39	1555	Homo sapiens	cytochrome P450 family 2 subfamily B member 6(CYP2B6)	cyp2b6
NM_000770	-1.27	0.523	39.83	1558	Homo sapiens	cytochrome P450 family 2 subfamily C member 8(CYP2C8)	CYP2C8
NM_000771	-1.35	0.257	4.98	1559	Homo sapiens	cytochrome P450 family 2 subfamily C member 9(CYP2C9)	CYP2C9
NM_000777	-6.99	0.344	126.68	1577	Homo sapiens	cytochrome P450 family 3 subfamily A member 5(CYP3A5)	cyp3a5
NM_000778	-1.51	0.0562	81.45	1579	Homo sapiens	cytochrome P450 family 4 subfamily A member 11(CYP4A11)	CYP4A11
NM_000779	-6.01	0.171	8101.85	1580	Homo sapiens	cytochrome P450 family 4 subfamily B member 1(CYP4B1)	CYP4B1
NM_000783	-2.73	0.287	73.75	1592	Homo sapiens	cytochrome P450 family 26 subfamily A member 1(CYP26A1)	CYP26A1
NM_000784	-0.73	0.535	800.76	1593	Homo sapiens	cytochrome P450 family 27 subfamily A member 1(CYP27A1)	CYP27A1
NM_000785	-0.63	0.611	2234.22	1594	Homo sapiens	cytochrome P450 family 27 subfamily B member 1(CYP27B1)	CYP27B1
NM_000789	-5.73	0.212	9961.72	1636	Homo sapiens	angiotensin I converting enzyme(ACE)	ACE
NM_000790	-3.86	0.104	71.36	1644	Homo sapiens	dopa decarboxylase(DDC)	DDC
NM_000792	-8.01	0.311	2033.92	1733	Homo sapiens	deiodinase, iodothyronine type I(DIO1)	DIO1
NM_000796	-0.13	0.141	1.1	1814	Homo sapiens	dopamine receptor D3(DRD3)	DRD3
NM_000798	-2.57	0.347	5.94	1816	Homo sapiens	dopamine receptor D5(DRD5)	DRD5
NM_000799	-0.36	0.747	25.31	2056	Homo sapiens	erythropoietin(EPO)	EPO
NM_000803	-2.41	0.0803	2.57	2350	Homo sapiens	folate receptor beta(FOLR2)	FOLR2
NM_000805	-1.14	0.347	2.21	2520	Homo sapiens	gastrin(GAST)	GAST
NM_000807	-3.09	0.253	28.47	2555	Homo sapiens	gamma-aminobutyric acid type A receptor alpha2 subunit(GABRA2)	GABRA2
NM_000809	-3.67	0.0564	12.75	2557	Homo sapiens	gamma-aminobutyric acid type A receptor alpha4 subunit(GABRA4)	GABRA4
NM_000814	-0.26	0.893	120.51	2562	Homo sapiens	gamma-aminobutyric acid type A receptor beta3 subunit(GABRB3)	GABRB3
NM_000817	-0.93	0.507	505.02	2571	Homo sapiens	glutamate decarboxylase 1(GAD1)	GAD1
NM_000823	-0.3	0.347	0.82	2692	Homo sapiens	growth hormone releasing hormone receptor(GHRHR)	GHRHR
NM_000826	-6.58	0.272	427.43	2891	Homo sapiens	glutamate ionotropic receptor AMPA type subunit 2(GRIA2)	GRIA2
NM_000828	-1.17	0.325	2.9	2892	Homo sapiens	glutamate ionotropic receptor AMPA type subunit 3(GRIA3)	GRIA3
NM_000829	-0.03	0.98	4.05	2893	Homo sapiens	glutamate ionotropic receptor AMPA type subunit 4(GRIA4)	GRIA4
NM_000831	-10.12	0.11	25631.39	2899	Homo sapiens	glutamate ionotropic receptor kainate type subunit 3(GRIK3)	GRIK3
NM_000832	-7.12	0.0677	2142.75	2902	Homo sapiens	glutamate ionotropic receptor NMDA type subunit 1(GRIN1)	GRIN1
NM_000834	-3.1	0.393	375.16	2904	Homo sapiens	glutamate ionotropic receptor NMDA type subunit 2B(GRIN2B)	GRIN2B
NM_000837	-0.35	0.526	83966.26	2907	Homo sapiens	glutamate ionotropic receptor NMDA type subunit associated protein 1(GRINA)	GRINA
NM_000840	-1.22	0.139	29.96	2913	Homo sapiens	glutamate metabotropic receptor 3(GRM3)	GRM3
NM_000843	-0.28	0.653	52.58	2916	Homo sapiens	glutamate metabotropic receptor 6(GRM6)	GRM6
NM_000846	-2.45	0.407	789.73	2939	Homo sapiens	glutathione S-transferase alpha 2(GSTA2)	GSTA2
NM_000847	-9.62	0.331	1639.96	2940	Homo sapiens	glutathione S-transferase alpha 3(GSTA3)	GSTA3
NM_000848	-2.27	0.375	1261.07	2946	Homo sapiens	glutathione S-transferase mu 2(GSTM2)	GSTM2
NM_000849	-2.33	0.15	22084.61	2947	Homo sapiens	glutathione S-transferase mu 3(GSTM3)	GSTM3
NM_000850	-0.4	0.633	1579.02	2948	Homo sapiens	glutathione S-transferase mu 4(GSTM4)	GSTM4
NM_000853	-3.33	0.266	13385.74	2952	Homo sapiens	glutathione S-transferase theta 1(GSTT1)	GstT1
NM_000854	-1.71	0.419	181.94	2953	Homo sapiens	glutathione S-transferase theta 2 (gene/pseudogene)(GSTT2)	GstT2
NM_000854	-1	0.497	169.63	2953	Homo sapiens	glutathione S-transferase theta 2 (gene/pseudogene)(GSTT2)	GstT2
NM_000856	-4.09	0.223	2178.33	2982	Homo sapiens	guanylate cyclase 1 soluble subunit alpha(GUCY1A3)	GUCY1A3
NM_000857	-0.01	0.988	2010.26	2983	Homo sapiens	guanylate cyclase 1 soluble subunit beta(GUCY1B3)	GUCY1B3
NM_000858	-1.15	0.233	27030.94	2987	Homo sapiens	guanylate kinase 1(GUK1)	GUK1
NM_000860	-3.29	0.391	832.7	3248	Homo sapiens	hydroxyprostaglandin dehydrogenase 15-(NAD)(HPGD)	HPGD
NM_000865	-7.91	0.26	239.93	3354	Homo sapiens	5-hydroxytryptamine receptor 1E(HTR1E)	HTR1E
NM_000868	-0.11	0.942	329.58	3358	Homo sapiens	5-hydroxytryptamine receptor 2C(HTR2C)	HTR2C
NM_000869	-0.86	0.66	8.3	3359	Homo sapiens	5-hydroxytryptamine receptor 3A(HTR3A)	HTR3A
NM_000873	-2.2	0.347	24.98	3384	Homo sapiens	intercellular adhesion molecule 2(ICAM2)	ICAM2
NM_000875	-3.34	0.082	139290.74	3480	Homo sapiens	insulin like growth factor 1 receptor(IGF1R)	IGF1R
NM_000878	-2.1	0.0675	252.81	3560	Homo sapiens	interleukin 2 receptor subunit beta(IL2RB)	IL2RB
NM_000885	-2.03	0.319	9.25	3676	Homo sapiens	integrin subunit alpha 4(ITGA4)	ITGA4
NM_000888	-1.11	0.208	60.89	3694	Homo sapiens	integrin subunit beta 6(ITGB6)	ITGB6
NM_000889	-1.02	0.135	248.57	3695	Homo sapiens	integrin subunit beta 7(ITGB7)	ITGB7
NM_000890	-1.93	0.128	63.34	3762	Homo sapiens	potassium voltage-gated channel subfamily J member 5(KCNJ5)	KCNJ5
NM_000893	-2.09	0.244	4.24	3827	Homo sapiens	kininogen 1(KNG1)	kng1
NM_000894	-0.71	0.543	52.02	3972	Homo sapiens	luteinizing hormone beta polypeptide(LHB)	LHB
NM_000895	-0.15	0.615	26468.05	4048	Homo sapiens	leukotriene A4 hydrolase(LTA4H)	LTA4H
NM_000896	-3.86	0.0726	12.64	4051	Homo sapiens	cytochrome P450 family 4 subfamily F member 3(CYP4F3)	cyp4f3
NM_000898	-4.88	0.138	411.7	4129	Homo sapiens	monoamine oxidase B(MAOB)	MAOB
NM_000899	-2.34	0.123	64823.86	4254	Homo sapiens	KIT ligand(KITLG)	KITLG
NM_000900	-3.82	0.168	257150.5	4256	Homo sapiens	matrix Gla protein(MGP)	MGP
NM_000903	-0.01	0.993	266631.23	1728	Homo sapiens	NAD(P)H quinone dehydrogenase 1(NQO1)	NQO1
NM_000904	-0.55	0.306	6864.17	4835	Homo sapiens	NAD(P)H quinone dehydrogenase 2(NQO2)	NQO2
NM_000906	-0.96	0.587	309.98	4881	Homo sapiens	natriuretic peptide receptor 1(NPR1)	NPR1
NM_000909	-8.36	0.224	118918.56	4886	Homo sapiens	neuropeptide Y receptor Y1(NPY1R)	NPY1R
NM_000911	-3.79	0.191	568.85	4985	Homo sapiens	opioid receptor delta 1(OPRD1)	OPRD1
NM_000912	-2.61	0.0657	58.46	4986	Homo sapiens	opioid receptor kappa 1(OPRK1)	OPRK1
NM_000918	-0.3	0.5	510646.63	5034	Homo sapiens	prolyl 4-hydroxylase subunit beta(P4HB)	P4HB
NM_000920	-0.08	0.823	1570.23	5091	Homo sapiens	pyruvate carboxylase(PC)	PC
NM_000922	-1.48	0.281	9127.47	5140	Homo sapiens	phosphodiesterase 3B(PDE3B)	PDE3B
NM_000923	-0.99	0.242	96.9	5143	Homo sapiens	phosphodiesterase 4C(PDE4C)	PDE4C
NM_000924	-2.53	0.061	15.61	5153	Homo sapiens	phosphodiesterase 1B(PDE1B)	pde1b
NM_000926	-11.62	0.101	428141.99	5241	Homo sapiens	progesterone receptor(PGR)	PGR
NM_000927	-0.52	0.763	327.66	5243	Homo sapiens	ATP binding cassette subfamily B member 1(ABCB1)	ABCB1
NM_000928	-2.31	0.0757	16.13	5319	Homo sapiens	phospholipase A2 group IB(PLA2G1B)	PLA2G1B
NM_000933	-0.86	0.233	1806.94	5332	Homo sapiens	phospholipase C beta 4(PLCB4)	PLCB4
NM_000934	-2.55	0.305	537.83	5345	Homo sapiens	serpin family F member 2(SERPINF2)	SERPINF2
NM_000937	-0.12	0.636	181800.14	5430	Homo sapiens	RNA polymerase II subunit A(POLR2A)	POLR2A
NM_000940	-5.26	0.28	1701.54	5446	Homo sapiens	paraoxonase 3(PON3)	PON3
NM_000941	-0.39	0.218	42790.34	5447	Homo sapiens	cytochrome p450 oxidoreductase(POR)	POR
NM_000942	-0.87	0.22	122916.37	5479	Homo sapiens	peptidylprolyl isomerase B(PPIB)	PPIB
NM_000943	-0.57	0.228	23876.77	5480	Homo sapiens	peptidylprolyl isomerase C(PPIC)	PPIC
NM_000944	-0.39	0.51	1608.41	5530	Homo sapiens	protein phosphatase 3 catalytic subunit alpha(PPP3CA)	PPP3CA
NM_000949	-6.35	0.134	1002865.28	5618	Homo sapiens	prolactin receptor(PRLR)	PRLR
NM_000952	-1.31	0.158	116.15	5724	Homo sapiens	platelet activating factor receptor(PTAFR)	ptafr
NM_000954	-3.27	0.387	199.88	5730	Homo sapiens	prostaglandin D2 synthase(PTGDS)	PTGDS
NM_000966	-0.3	0.536	5742.54	5916	Homo sapiens	retinoic acid receptor gamma(RARG)	rarg
NM_000970	-2.48	0.217	852.24	6128	Homo sapiens	ribosomal protein L6(RPL6)	RPL6
NM_000972	-0.22	0.457	339327.99	6130	Homo sapiens	ribosomal protein L7a(RPL7A)	RPL7A
NM_000975	-1.97	0.476	16057.02	6135	Homo sapiens	ribosomal protein L11(RPL11)	RPL11
NM_000976	-0.24	0.572	103689.05	6136	Homo sapiens	ribosomal protein L12(RPL12)	RPL12
NM_000977	-0.74	0.622	34121.62	6137	Homo sapiens	ribosomal protein L13(RPL13)	RPL13
NM_000983	-0.12	0.783	145636.09	6146	Homo sapiens	ribosomal protein L22(RPL22)	RPL22
NM_000984	-0.11	0.785	66177.51	6147	Homo sapiens	ribosomal protein L23a(RPL23A)	RPL23A
NM_000988	-0.04	0.925	66009.17	6155	Homo sapiens	ribosomal protein L27(RPL27)	RPL27
NM_000989	-0.54	0.276	260825.34	6156	Homo sapiens	ribosomal protein L30(RPL30)	RPL30
NM_000995	-0.2	0.523	33.98	6164	Homo sapiens	ribosomal protein L34(RPL34)	RPL34
NM_000996	-0.43	0.448	112442.31	6165	Homo sapiens	ribosomal protein L35a(RPL35A)	RPL35A
NM_000998	-0.16	0.644	96582.3	6168	Homo sapiens	ribosomal protein L37a(RPL37A)	RPL37A
NM_000999	-0.51	0.0694	27501.72	6169	Homo sapiens	ribosomal protein L38(RPL38)	RPL38
NM_001001	-0.12	0.679	58821.78	6166	Homo sapiens	ribosomal protein L36a like(RPL36AL)	RPL36AL
NM_001001132	-0.33	0.765	1800.18	6453	Homo sapiens	intersectin 1(ITSN1)	ITSN1
NM_001001330	-0.37	0.259	35490.27	221035	Homo sapiens	receptor accessory protein 3(REEP3)	REEP3
NM_001001342	-0.79	0.0719	19596.64	282991	Homo sapiens	biogenesis of lysosomal organelles complex 1 subunit 2(BLOC1S2)	BLOC1S2
NM_001001344	-4.32	0.346	136.58	492	Homo sapiens	ATPase plasma membrane Ca2+ transporting 3(ATP2B3)	ATP2B3
NM_001001346	-1.04	0.257	159.34	49861	Homo sapiens	claudin 20(CLDN20)	CLDN20
NM_001001349	-0.55	0.32	1364.01	28511	Homo sapiens	NFKB inhibitor interacting Ras like 2(NKIRAS2)	NKIRAS2
NM_001001389	-2.54	0.154	37430.5	960	Homo sapiens	CD44 molecule (Indian blood group)(CD44)	CD44
NM_001001390	-3.09	0.353	35973.9	960	Homo sapiens	CD44 molecule (Indian blood group)(CD44)	CD44
NM_001001392	-0.26	0.755	384.73	960	Homo sapiens	CD44 molecule (Indian blood group)(CD44)	CD44
NM_001001395	-6.4	0.3	1277.52	55885	Homo sapiens	LIM domain only 3(LMO3)	LMO3
NM_001001411	-3.74	0.209	1151.14	163223	Homo sapiens	zinc finger protein 676(ZNF676)	ZNF676
NM_001001412	-1.17	0.329	107.18	255022	Homo sapiens	calcium homeostasis modulator 1(CALHM1)	calhm1
NM_001001413	-2.82	0.23	14.27	283767	Homo sapiens	golgin A6 family-like 1(GOLGA6L1)	GOLGA6L1
NM_001001414	-3.61	0.269	1251.11	342897	Homo sapiens	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)(NCCRP1)	NCCRP1
NM_001001418	-1.25	0.317	15.11	414060	Homo sapiens	TBC1 domain family member 3C(TBC1D3C)	TBC1D3C
NM_001001431	-6.11	0.0931	69.24	7139	Homo sapiens	troponin T2, cardiac type(TNNT2)	TNNT2
NM_001001432	-6.14	0.0648	70.45	7139	Homo sapiens	troponin T2, cardiac type(TNNT2)	TNNT2
NM_001001433	-0.24	0.534	3080.1	8675	Homo sapiens	syntaxin 16(STX16)	STX16
NM_001001436	-0.39	0.493	6853.57	388272	Homo sapiens	chromosome 16 open reading frame 87(C16orf87)	c16orf87
NM_001001480	-1.55	0.347	2.93	439915	Homo sapiens	keratin associated protein 5-5(KRTAP5-5)	Krtap5-5
NM_001001485	-5.22	0.078	4599.68	27032	Homo sapiens	ATPase secretory pathway Ca2+ transporting 1(ATP2C1)	ATP2C1
NM_001001502	-2.49	0.168	162.33	6620	Homo sapiens	synuclein beta(SNCB)	SNCB
NM_001001503	-0.76	0.0938	6485.58	4731	Homo sapiens	NADH:ubiquinone oxidoreductase subunit V3(NDUFV3)	NDUFV3
NM_001001548	-4.69	0.144	2190.05	948	Homo sapiens	CD36 molecule(CD36)	CD36
NM_001001550	-0.26	0.61	3465.66	2887	Homo sapiens	growth factor receptor bound protein 10(GRB10)	GRB10
NM_001001551	-1.64	0.09	465.4	414328	Homo sapiens	IDNK, gluconokinase(IDNK)	IDNK
NM_001001556	-1.19	0.147	8527.45	2585	Homo sapiens	galactokinase 2(GALK2)	GALK2
NM_001001561	-1.01	0.208	4210.02	26088	Homo sapiens	golgi associated, gamma adaptin ear containing, ARF binding protein 1(GGA1)	GGA1
NM_001001573	-3.51	0.0929	61.22	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001575	-4.98	0.0791	54.01	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001576	-4.79	0.0639	50.93	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001577	-4.19	0.136	31.65	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001581	-3.58	0.0631	54.62	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001583	-4.26	0.0855	66.99	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001584	-4.75	0.135	78.13	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001585	-3.96	0.087	47.32	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001658	-2.22	0.141	4.65	135924	Homo sapiens	olfactory receptor family 9 subfamily A member 2(OR9A2)	OR9A2
NM_001001661	-0.78	0.343	4212.93	155054	Homo sapiens	zinc finger protein 425(ZNF425)	ZNF425
NM_001001662	-0.78	0.101	2476.63	158431	Homo sapiens	zinc finger protein 782(ZNF782)	ZNF782
NM_001001666	-0.41	0.848	9.57	50636	Homo sapiens	anoctamin 7(ANO7)	ANO7
NM_001001667	-1.33	0.347	2.51	346517	Homo sapiens	olfactory receptor family 6 subfamily V member 1(OR6V1)	OR6V1
NM_001001670	-1.02	0.537	4.25	389763	Homo sapiens	SPATA31 subfamily D member 1(SPATA31D1)	SPATA31D1
NM_001001683	-0.2	0.674	3304.1	400569	Homo sapiens	mediator complex subunit 11(MED11)	MED11
NM_001001685	-0.85	0.572	17.61	400624	Homo sapiens	FLJ45079 protein(FLJ45079)	FLJ45079
NM_001001701	-0.2	0.599	51102.56	401152	Homo sapiens	chromosome 4 open reading frame 3(C4orf3)	C4orf3
NM_001001710	-2.32	0.0605	123.46	401565	Homo sapiens	family with sequence similarity 166 member A(FAM166A)	FAM166A
