From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_000797	1.17	0.4	179.35	1815	Homo sapiens	dopamine receptor D4(DRD4)	DRD4
NM_000804	2.86	0.0817	7.29	2352	Homo sapiens	folate receptor 3(FOLR3)	FOLR3
NM_000806	1.69	0.178	1.75	2554	Homo sapiens	gamma-aminobutyric acid type A receptor alpha1 subunit(GABRA1)	GABRA1
NM_000808	0.47	0.725	4992.31	2556	Homo sapiens	gamma-aminobutyric acid type A receptor alpha3 subunit(GABRA3)	GABRA3
NM_000810	0.15	0.914	28.06	2558	Homo sapiens	gamma-aminobutyric acid type A receptor alpha5 subunit(GABRA5)	GABRA5
NM_000811	1.06	0.652	2.66	2559	Homo sapiens	gamma-aminobutyric acid type A receptor alpha6 subunit(GABRA6)	GABRA6
NM_000812	1.93	0.335	13.9	2560	Homo sapiens	gamma-aminobutyric acid type A receptor beta1 subunit(GABRB1)	GABRB1
NM_000813	4.37	0.306	28.75	2561	Homo sapiens	gamma-aminobutyric acid type A receptor beta2 subunit(GABRB2)	GABRB2
NM_000816	0.51	0.81	449.93	2566	Homo sapiens	gamma-aminobutyric acid type A receptor gamma2 subunit(GABRG2)	GABRG2
NM_000818	1.3	0.347	2.46	2572	Homo sapiens	glutamate decarboxylase 2(GAD2)	GAD2
NM_000820	1	0.168	31072.32	2621	Homo sapiens	growth arrest specific 6(GAS6)	GAS6
NM_000821	0.06	0.798	25093.39	2677	Homo sapiens	gamma-glutamyl carboxylase(GGCX)	GGCX
NM_000824	1.09	0.27	7691.99	2743	Homo sapiens	glycine receptor beta(GLRB)	GLRB
NM_000827	5.55	0.176	13.63	2890	Homo sapiens	glutamate ionotropic receptor AMPA type subunit 1(GRIA1)	GRIA1
NM_000830	4.87	0.297	29.2	2897	Homo sapiens	glutamate ionotropic receptor kainate type subunit 1(GRIK1)	GRIK1
NM_000833	5.83	0.342	810.52	2903	Homo sapiens	glutamate ionotropic receptor NMDA type subunit 2A(GRIN2A)	GRIN2A
NM_000836	3.89	0.32	7195.24	2906	Homo sapiens	glutamate ionotropic receptor NMDA type subunit 2D(GRIN2D)	GRIN2D
NM_000838	2.81	0.0801	48.71	2911	Homo sapiens	glutamate metabotropic receptor 1(GRM1)	GRM1
NM_000839	2.61	0.413	347.77	2912	Homo sapiens	glutamate metabotropic receptor 2(GRM2)	GRM2
NM_000842	4.27	0.287	49.46	2915	Homo sapiens	glutamate metabotropic receptor 5(GRM5)	GRM5
NM_000845	2.9	0.334	13.89	2918	Homo sapiens	glutamate metabotropic receptor 8(GRM8)	GRM8
NM_000851	1.3	0.369	88.71	2949	Homo sapiens	glutathione S-transferase mu 5(GSTM5)	GSTM5
NM_000855	2.56	0.362	2939.78	2977	Homo sapiens	guanylate cyclase 1 soluble subunit alpha 2(GUCY1A2)	GUCY1A2
NM_000859	0.93	0.159	91158.88	3156	Homo sapiens	3-hydroxy-3-methylglutaryl-CoA reductase(HMGCR)	HMGCR
NM_000861	2.76	0.167	9873.06	3269	Homo sapiens	histamine receptor H1(HRH1)	HRH1
NM_000863	8.7	0.345	1207.72	3351	Homo sapiens	5-hydroxytryptamine receptor 1B(HTR1B)	HTR1B
NM_000864	1.38	0.144	2809.9	3352	Homo sapiens	5-hydroxytryptamine receptor 1D(HTR1D)	HTR1D
NM_000866	7.75	0.185	215.91	3355	Homo sapiens	5-hydroxytryptamine receptor 1F(HTR1F)	HTR1F
NM_000867	0.29	0.744	41.61	3357	Homo sapiens	5-hydroxytryptamine receptor 2B(HTR2B)	HTR2B
NM_000870	7.06	0.347	133.87	3360	Homo sapiens	5-hydroxytryptamine receptor 4(HTR4)	HTR4
NM_000872	4.73	0.22	3087.83	3363	Homo sapiens	5-hydroxytryptamine receptor 7(HTR7)	HTR7
NM_000874	0.29	0.573	2169.45	3455	Homo sapiens	interferon alpha and beta receptor subunit 2(IFNAR2)	IFNAR2
NM_000876	0.56	0.073	159209.47	3482	Homo sapiens	insulin like growth factor 2 receptor(IGF2R)	IGF2R
NM_000877	2.28	0.0966	22943.09	3554	Homo sapiens	interleukin 1 receptor type 1(IL1R1)	IL1R1
NM_000879	1.62	0.539	5.37	3567	Homo sapiens	interleukin 5(IL5)	IL5
NM_000880	6.18	0.168	1243.07	3574	Homo sapiens	interleukin 7(IL7)	IL7
NM_000882	1.45	0.206	1051.09	3592	Homo sapiens	interleukin 12A(IL12A)	IL12A
NM_000883	0.73	0.424	5951.58	3614	Homo sapiens	inosine monophosphate dehydrogenase 1(IMPDH1)	IMPDH1
NM_000891	3.3	0.207	292.26	3759	Homo sapiens	potassium voltage-gated channel subfamily J member 2(KCNJ2)	KCNJ2
NM_000892	1.2	0.228	8.78	3818	Homo sapiens	kallikrein B1(KLKB1)	KLKB1
NM_000901	0.19	0.828	3630.15	4306	Homo sapiens	nuclear receptor subfamily 3 group C member 2(NR3C2)	NR3C2
NM_000902	9.68	0.254	30815.45	4311	Homo sapiens	membrane metalloendopeptidase(MME)	MME
NM_000905	7.37	0.342	336.08	4852	Homo sapiens	neuropeptide Y(NPY)	NPY
NM_000908	2.34	0.239	3278.98	4883	Homo sapiens	natriuretic peptide receptor 3(NPR3)	NPR3
NM_000910	4.25	0.132	24.26	4887	Homo sapiens	neuropeptide Y receptor Y2(NPY2R)	npy2r
NM_000913	0.86	0.526	1287.29	4987	Homo sapiens	opioid related nociceptin receptor 1(OPRL1)	OPRL1
NM_000916	6.24	0.139	104920.58	5021	Homo sapiens	oxytocin receptor(OXTR)	oxtr
NM_000917	2.39	0.0984	28157.12	5033	Homo sapiens	prolyl 4-hydroxylase subunit alpha 1(P4HA1)	P4HA1
NM_000919	3.79	0.127	15428.24	5066	Homo sapiens	peptidylglycine alpha-amidating monooxygenase(PAM)	PAM
NM_000921	2.26	0.336	2542.99	5139	Homo sapiens	phosphodiesterase 3A(PDE3A)	PDE3A
NM_000925	0	0.996	9785.25	5162	Homo sapiens	pyruvate dehydrogenase (lipoamide) beta(PDHB)	PDHB
NM_000929	5.11	0.347	0.03	5322	Homo sapiens	phospholipase A2 group V(PLA2G5)	PLA2G5
NM_000930	4.75	0.0668	13495.75	5327	Homo sapiens	plasminogen activator, tissue type(PLAT)	PLAT
NM_000932	0.24	0.426	297.7	5331	Homo sapiens	phospholipase C beta 3(PLCB3)	plcb3
NM_000935	0.54	0.501	40692.09	5352	Homo sapiens	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2(PLOD2)	PLOD2
NM_000939	0.83	0.713	1.12	5443	Homo sapiens	proopiomelanocortin(POMC)	POMC
NM_000945	0.09	0.805	76047.26	5534	Homo sapiens	protein phosphatase 3 regulatory subunit B, alpha(PPP3R1)	PPP3R1
NM_000946	0.66	0.315	6229.92	5557	Homo sapiens	primase (DNA) subunit 1(PRIM1)	PRIM1
NM_000950	1.54	0.0707	6130.23	5638	Homo sapiens	proline rich and Gla domain 1(PRRG1)	PRRG1
NM_000953	1.44	0.347	2.72	5729	Homo sapiens	prostaglandin D2 receptor(PTGDR)	PTGDR
NM_000955	0.98	0.525	60.33	5731	Homo sapiens	prostaglandin E receptor 1(PTGER1)	PTGER1
NM_000956	0.26	0.727	440.89	5732	Homo sapiens	prostaglandin E receptor 2(PTGER2)	PTGER2
NM_000958	1.09	0.293	20484.16	5734	Homo sapiens	prostaglandin E receptor 4(PTGER4)	PTGER4
NM_000960	3.87	0.0993	43.22	5739	Homo sapiens	prostaglandin I2 (prostacyclin) receptor (IP)(PTGIR)	PTGIR
NM_000961	6.07	0.192	5405.46	5740	Homo sapiens	prostaglandin I2 synthase(PTGIS)	PTGIS
NM_000962	4.43	0.36	1345.41	5742	Homo sapiens	prostaglandin-endoperoxide synthase 1(PTGS1)	PTGS1
NM_000963	5.25	0.0606	6869.44	5743	Homo sapiens	prostaglandin-endoperoxide synthase 2(PTGS2)	PTGS2
NM_000965	5.53	0.353	3390.69	5915	Homo sapiens	retinoic acid receptor beta(RARB)	RARB
NM_000967	0.32	0.314	308529.86	6122	Homo sapiens	ribosomal protein L3(RPL3)	RPL3
NM_000968	0.67	0.432	210947.32	6124	Homo sapiens	ribosomal protein L4(RPL4)	RPL4
NM_000971	0.08	0.857	71693.59	6129	Homo sapiens	ribosomal protein L7(RPL7)	RPL7
NM_000973	0.06	0.894	392776.65	6132	Homo sapiens	ribosomal protein L8(RPL8)	RPL8
NM_000978	0	0.992	109992.13	9349	Homo sapiens	ribosomal protein L23(RPL23)	RPL23
NM_000980	0.24	0.432	141103.44	6142	Homo sapiens	ribosomal protein L18a(RPL18A)	RPL18A
NM_000981	0.15	0.666	204902.76	6143	Homo sapiens	ribosomal protein L19(RPL19)	RPL19
NM_000985	1.02	0.121	16686.6	6139	Homo sapiens	ribosomal protein L17(RPL17)	RPL17
NM_000990	0.52	0.103	229599.17	6157	Homo sapiens	ribosomal protein L27a(RPL27A)	RPL27A
NM_000991	0.25	0.272	65061.02	6158	Homo sapiens	ribosomal protein L28(RPL28)	RPL28
NM_000992	0.41	0.198	252291.07	6159	Homo sapiens	ribosomal protein L29(RPL29)	RPL29
NM_000993	0.08	0.737	23215.32	6160	Homo sapiens	ribosomal protein L31(RPL31)	RPL31
NM_000994	0.09	0.894	73.66	6161	Homo sapiens	ribosomal protein L32(RPL32)	RPL32
NM_001000	0.03	0.965	112646.03	6170	Homo sapiens	ribosomal protein L39(RPL39)	RPL39
NM_001001290	1.8	0.368	35.55	56606	Homo sapiens	solute carrier family 2 member 9(SLC2A9)	SLC2A9
NM_001001323	0.5	0.764	1767.75	490	Homo sapiens	ATPase plasma membrane Ca2+ transporting 1(ATP2B1)	ATP2B1
NM_001001329	0.81	0.434	3737.53	5589	Homo sapiens	protein kinase C substrate 80K-H(PRKCSH)	PRKCSH
NM_001001331	4.53	0.206	423.41	491	Homo sapiens	ATPase plasma membrane Ca2+ transporting 2(ATP2B2)	ATP2B2
NM_001001343	0.52	0.586	13.5	408263	Homo sapiens	fibronectin type III domain containing 9(FNDC9)	FNDC9
NM_001001396	2.74	0.341	1989.07	493	Homo sapiens	ATPase plasma membrane Ca2+ transporting 4(ATP2B4)	ATP2B4
NM_001001419	0.49	0.113	48801.18	4090	Homo sapiens	SMAD family member 5(SMAD5)	SMAD5
NM_001001420	0.1	0.888	2843.89	4090	Homo sapiens	SMAD family member 5(SMAD5)	SMAD5
NM_001001438	0.62	0.439	1584.52	4047	Homo sapiens	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)(LSS)	LSS
NM_001001481	0.13	0.771	4661.24	55284	Homo sapiens	ubiquitin conjugating enzyme E2 W (putative)(UBE2W)	UBE2W
NM_001001483	0.12	0.681	299.68	54503	Homo sapiens	zinc finger DHHC-type containing 13(ZDHHC13)	ZDHHC13
NM_001001484	0.37	0.785	7065.48	9317	Homo sapiens	phosphotriesterase related(PTER)	PTER
NM_001001487	1.15	0.349	4262.65	27032	Homo sapiens	ATPase secretory pathway Ca2+ transporting 1(ATP2C1)	ATP2C1
NM_001001520	1.34	0.179	10943.79	84717	Homo sapiens	hepatoma-derived growth factor-related protein 2(HDGFRP2)	HDGFRP2
NM_001001522	5.55	0.219	97844.55	6876	Homo sapiens	transgelin(TAGLN)	TAGLN
NM_001001524	4.59	0.16	62.32	53345	Homo sapiens	transmembrane 6 superfamily member 2(TM6SF2)	TM6SF2
NM_001001549	0.79	0.422	7202.83	2887	Homo sapiens	growth factor receptor bound protein 10(GRB10)	GRB10
NM_001001552	1.82	0.452	16.53	93273	Homo sapiens	LEM domain containing 1(LEMD1)	lemd1
NM_001001555	0.61	0.486	6171.04	2887	Homo sapiens	growth factor receptor bound protein 10(GRB10)	GRB10
NM_001001557	4.59	0.19	801.3	392255	Homo sapiens	growth differentiation factor 6(GDF6)	GDF6
NM_001001560	1.13	0.0656	5242.27	26088	Homo sapiens	golgi associated, gamma adaptin ear containing, ARF binding protein 1(GGA1)	GGA1
NM_001001655	0.94	0.317	582.16	121642	Homo sapiens	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase(ALKBH2)	ALKBH2
NM_001001656	1.21	0.347	2.31	130075	Homo sapiens	olfactory receptor family 9 subfamily A member 4(OR9A4)	OR9A4
NM_001001660	0.23	0.737	1419.05	144363	Homo sapiens	electron transfer flavoprotein regulatory factor 1(ETFRF1)	ETFRF1
NM_001001665	5.69	0.14	9126.13	339761	Homo sapiens	cytochrome P450 family 27 subfamily C member 1(CYP27C1)	CYP27C1
NM_001001668	0.75	0.395	7146.75	388566	Homo sapiens	zinc finger protein 470(ZNF470)	ZNF470
NM_001001671	1.21	0.186	746.18	389840	Homo sapiens	mitogen-activated protein kinase kinase kinase 15(MAP3K15)	MAP3K15
NM_001001709	2.11	0.141	4.31	401535	Homo sapiens	chromosome 9 open reading frame 170(C9orf170)	C9orf170
NM_001001711	0.04	0.985	2.57	414301	Homo sapiens	DNA damage inducible 1 homolog 1(DDI1)	DDI1
NM_001001713	0.14	0.864	636.54	6450	Homo sapiens	SH3 domain binding glutamate rich protein(SH3BGR)	SH3BGR
NM_001001716	0.31	0.714	769.01	4793	Homo sapiens	NFKB inhibitor beta(NFKBIB)	NFKBIB
NM_001001732	3.39	0.374	23.45	387707	Homo sapiens	coiled-coil and C2 domain containing 2B(CC2D2B)	CC2D2B
NM_001001786	4.32	0.232	19.91	414899	Homo sapiens	BH3-like motif containing, cell death inducer(BLID)	BLID
NM_001001788	0.83	0.171	226.36	353091	Homo sapiens	retinoic acid early transcript 1G(RAET1G)	RAET1G
NM_001001790	1.54	0.0541	34003.34	401505	Homo sapiens	translocase of outer mitochondrial membrane 5(TOMM5)	TOMM5
NM_001001795	0.19	0.713	13041.66	414919	Homo sapiens	chromosome 8 open reading frame 82(C8orf82)	C8orf82
NM_001001851	0.05	0.96	59.1	80760	Homo sapiens	inter-alpha-trypsin inhibitor heavy chain family member 5(ITIH5)	ITIH5
NM_001001870	2.82	0.06	2219.03	84981	Homo sapiens	MIR22 host gene(MIR22HG)	Mir22hg
NM_001001872	0.66	0.358	1227.06	145407	Homo sapiens	chromosome 14 open reading frame 37(C14orf37)	C14orf37
NM_001001888	0.92	0.655	286.55	425054	Homo sapiens	variable charge, X-linked 3B(VCX3B)	vcx3b
NM_001001891	0.98	0.221	1902.65	50636	Homo sapiens	anoctamin 7(ANO7)	ANO7
NM_001001917	5.01	0.347	0.03	120796	Homo sapiens	olfactory receptor family 56 subfamily A member 1(OR56A1)	OR56A1
NM_001001928	0.38	0.564	2351.9	5465	Homo sapiens	peroxisome proliferator activated receptor alpha(PPARA)	PPARA
NM_001001933	0.13	0.928	38.25	431707	Homo sapiens	LIM homeobox 8(LHX8)	LHX8
NM_001001936	0.32	0.801	1254.06	84632	Homo sapiens	actin filament associated protein 1 like 2(AFAP1L2)	AFAP1L2
NM_001001952	0.94	0.506	6.6	219438	Homo sapiens	olfactory receptor family 5 subfamily D member 18(OR5D18)	OR5D18
NM_001001954	1.2	0.347	2.29	219981	Homo sapiens	olfactory receptor family 5 subfamily A member 2(OR5A2)	OR5A2
NM_001001957	1.22	0.322	104.37	343171	Homo sapiens	olfactory receptor family 2 subfamily W member 3(OR2W3)	OR2W3
NM_001001975	0.25	0.548	7450.88	513	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit(ATP5D)	ATP5D
NM_001001976	0.09	0.898	3274.6	11101	Homo sapiens	arginyltransferase 1(ATE1)	ATE1
NM_001001992	0.09	0.829	9649.05	10600	Homo sapiens	ubiquitin specific peptidase 16(USP16)	USP16
NM_001001994	1.32	0.54	719.49	2824	Homo sapiens	glycoprotein M6B(GPM6B)	GPM6B
NM_001001998	0.5	0.223	24403.87	5394	Homo sapiens	exosome component 10(EXOSC10)	EXOSC10
NM_001002001	0.78	0.212	7574.64	51292	Homo sapiens	guanosine monophosphate reductase 2(GMPR2)	GMPR2
NM_001002010	0.14	0.6	7568.87	51251	Homo sapiens	5'-nucleotidase, cytosolic IIIA(NT5C3A)	NT5C3A
NM_001002017	0.43	0.223	10581.85	54985	Homo sapiens	host cell factor C1 regulator 1(HCFC1R1)	HCFC1R1
NM_001002018	1.34	0.192	4655.6	54985	Homo sapiens	host cell factor C1 regulator 1(HCFC1R1)	HCFC1R1
NM_001002019	0.1	0.864	2332.14	80324	Homo sapiens	pseudouridylate synthase 1(PUS1)	PUS1
NM_001002020	0.57	0.259	12596.66	80324	Homo sapiens	pseudouridylate synthase 1(PUS1)	PUS1
NM_001002026	0.72	0.376	34.36	51208	Homo sapiens	claudin 18(CLDN18)	CLDN18
NM_001002031	0.82	0.306	537.41	517	Homo sapiens	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)(ATP5G2)	ATP5G2
NM_001002034	0.1	0.933	4593.93	150368	Homo sapiens	family with sequence similarity 109 member B(FAM109B)	FAM109B
NM_001002244	0.98	0.1	890.99	51529	Homo sapiens	anaphase promoting complex subunit 11(ANAPC11)	ANAPC11
NM_001002245	0.51	0.424	193.92	51529	Homo sapiens	anaphase promoting complex subunit 11(ANAPC11)	ANAPC11
NM_001002247	0.16	0.756	177.45	51529	Homo sapiens	anaphase promoting complex subunit 11(ANAPC11)	ANAPC11
NM_001002257	0.4	0.643	3657.35	253558	Homo sapiens	lysocardiolipin acyltransferase 1(LCLAT1)	LCLAT1
NM_001002259	0.07	0.669	189.5	65981	Homo sapiens	caprin family member 2(CAPRIN2)	CAPRIN2
NM_001002264	0.15	0.795	66.08	94240	Homo sapiens	epithelial stromal interaction 1(EPSTI1)	EPSTI1
NM_001002269	1.43	0.109	1802.98	51010	Homo sapiens	exosome component 3(EXOSC3)	EXOSC3
NM_001002292	2.13	0.129	6252.63	79971	Homo sapiens	wntless Wnt ligand secretion mediator(WLS)	WLS
NM_001002296	0.3	0.607	30586.55	51125	Homo sapiens	golgin A7(GOLGA7)	GOLGA7
NM_001002755	0.61	0.371	2648.65	27247	Homo sapiens	NFU1 iron-sulfur cluster scaffold(NFU1)	NFU1
NM_001002757	0.26	0.582	497.07	27247	Homo sapiens	NFU1 iron-sulfur cluster scaffold(NFU1)	NFU1
NM_001002800	0.54	0.496	40651.13	10051	Homo sapiens	structural maintenance of chromosomes 4(SMC4)	SMC4
NM_001002810	1.54	0.366	989.06	9659	Homo sapiens	phosphodiesterase 4D interacting protein(PDE4DIP)	PDE4DIP
NM_001002836	0.2	0.545	24856.91	126208	Homo sapiens	zinc finger protein 787(ZNF787)	ZNF787
NM_001002838	2.27	0.151	2385.53	65267	Homo sapiens	WNK lysine deficient protein kinase 3(WNK3)	WNK3
NM_001002841	3.08	0.106	8.89	4635	Homo sapiens	myosin light chain 4(MYL4)	MYL4
NM_001002876	0.81	0.293	1402.4	79019	Homo sapiens	centromere protein M(CENPM)	CENPM
NM_001002877	0.23	0.609	5822.3	8563	Homo sapiens	THO complex 5(THOC5)	THOC5
NM_001002878	1.03	0.166	4023	8563	Homo sapiens	THO complex 5(THOC5)	THOC5
NM_001002880	0.47	0.385	2251.7	25776	Homo sapiens	chibby family member 1, beta catenin antagonist(CBY1)	CBY1
NM_001002901	0.04	0.964	87.73	127943	Homo sapiens	Fc receptor like B(FCRLB)	FCRLB
NM_001002909	0.19	0.622	38608.75	23131	Homo sapiens	G-patch domain containing 8(GPATCH8)	GPATCH8
NM_001002914	0	0.995	12049.52	147040	Homo sapiens	potassium channel tetramerization domain containing 11(KCTD11)	KCTD11
NM_001002915	1.31	0.596	5.13	147920	Homo sapiens	IGF like family member 2(IGFL2)	IGFL2
NM_001002916	0.99	0.548	4.45	158983	Homo sapiens	H2B histone family member W, testis specific(H2BFWT)	H2BFWT
NM_001002919	2.81	0.312	225.44	285016	Homo sapiens	family with sequence similarity 150 member B(FAM150B)	FAM150B
NM_001002923	3.32	0.31	38.99	444882	Homo sapiens	IGF like family member 4(IGFL4)	IGFL4
NM_001003679	1.03	0.279	7746.62	3953	Homo sapiens	leptin receptor(LEPR)	LEPR
NM_001003680	1.97	0.057	4473.32	3953	Homo sapiens	leptin receptor(LEPR)	LEPR
NM_001003693	0.23	0.347	0.85	259215	Homo sapiens	lymphocyte antigen 6 complex, locus G6F(LY6G6F)	LY6G6F
NM_001003694	0.47	0.147	19024.96	7862	Homo sapiens	bromodomain and PHD finger containing 1(BRPF1)	BRPF1
NM_001003696	1.94	0.0505	5341.14	522	Homo sapiens	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6(ATP5J)	ATP5J
NM_001003699	0.04	0.929	8713.92	6239	Homo sapiens	ras responsive element binding protein 1(RREB1)	RREB1
NM_001003703	0.44	0.151	2970.04	522	Homo sapiens	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6(ATP5J)	ATP5J
NM_001003704	1.48	0.0628	812.65	51537	Homo sapiens	mitochondrial fission process 1(MTFP1)	MTFP1
NM_001003712	0.58	0.305	63932.12	114882	Homo sapiens	oxysterol binding protein like 8(OSBPL8)	OSBPL8
NM_001003745	3.53	0.235	11.54	26496	Homo sapiens	olfactory receptor family 10 subfamily A member 3(OR10A3)	OR10A3
NM_001003791	0.23	0.832	2328.4	11160	Homo sapiens	ER lipid raft associated 2(ERLIN2)	ERLIN2
NM_001003794	1.02	0.488	49868.1	11343	Homo sapiens	monoglyceride lipase(MGLL)	MGLL
NM_001003802	0.31	0.703	1476.51	6604	Homo sapiens	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3(SMARCD3)	SMARCD3
NM_001003818	2.75	0.241	7083.85	117854	Homo sapiens	tripartite motif containing 6(TRIM6)	TRIM6
NM_001003827	0.49	0.631	1233.11	53840	Homo sapiens	tripartite motif containing 34(TRIM34)	TRIM34
NM_001003828	0.25	0.619	146.74	29780	Homo sapiens	parvin beta(PARVB)	PARVB
NM_001003845	1.78	0.358	514.34	389058	Homo sapiens	Sp5 transcription factor(SP5)	SP5
NM_001003897	0.52	0.398	816.64	63905	Homo sapiens	mannosidase beta like(MANBAL)	MANBAL
NM_001003927	4.66	0.32	1192.25	2123	Homo sapiens	ecotropic viral integration site 2A(EVI2A)	EVI2A
NM_001003931	0.53	0.386	1424.75	10039	Homo sapiens	poly(ADP-ribose) polymerase family member 3(PARP3)	PARP3
NM_001003954	1.27	0.362	4.96	312	Homo sapiens	annexin A13(ANXA13)	ANXA13
NM_001003962	0.39	0.236	77541.8	826	Homo sapiens	calpain small subunit 1(CAPNS1)	CAPNS1
NM_001004	0.82	0.0901	116421.95	6181	Homo sapiens	ribosomal protein lateral stalk subunit P2(RPLP2)	RPLP2
NM_001004019	1.9	0.411	5966.87	2199	Homo sapiens	fibulin 2(FBLN2)	FBLN2
NM_001004023	1.92	0.149	1868.79	8444	Homo sapiens	dual specificity tyrosine phosphorylation regulated kinase 3(DYRK3)	DYRK3
NM_001004063	1.28	0.347	2.43	79544	Homo sapiens	olfactory receptor family 4 subfamily K member 1(OR4K1)	OR4K1
NM_001004065	7.49	0.116	60237.66	11217	Homo sapiens	A-kinase anchoring protein 2(AKAP2)	AKAP2
NM_001004196	3.72	0.157	14.61	4345	Homo sapiens	CD200 molecule(CD200)	CD200
NM_001004310	0.25	0.859	4.71	343413	Homo sapiens	Fc receptor like 6(FCRL6)	FCRL6
NM_001004311	0.97	0.556	3.92	344018	Homo sapiens	folliculogenesis specific bHLH transcription factor(FIGLA)	FIGLA
NM_001004313	0.6	0.364	230.16	388335	Homo sapiens	transmembrane protein 220(TMEM220)	TMEM220
NM_001004318	1.66	0.439	877.29	390928	Homo sapiens	acid phosphatase 7, tartrate resistant (putative)(ACP7)	ACP7
NM_001004333	0.87	0.147	39512.35	440400	Homo sapiens	ribonuclease K(RNASEK)	RNASEK
NM_001004334	1.47	0.537	1332.27	440435	Homo sapiens	G protein-coupled receptor 179(GPR179)	GPR179
NM_001004343	0.18	0.754	61.55	440738	Homo sapiens	microtubule associated protein 1 light chain 3 gamma(MAP1LC3C)	MAP1LC3C
NM_001004358	1.16	0.322	62735.31	53834	Homo sapiens	fibroblast growth factor receptor-like 1(FGFRL1)	FGFRL1
NM_001004439	10.44	0.325	48479.66	22801	Homo sapiens	integrin subunit alpha 11(ITGA11)	ITGA11
NM_001004440	1.33	0.328	55.2	284467	Homo sapiens	family with sequence similarity 19 member A3, C-C motif chemokine like(FAM19A3)	FAM19A3
NM_001004467	2.68	0.347	6.4	441911	Homo sapiens	olfactory receptor family 10 subfamily J member 3(OR10J3)	OR10J3
NM_001004469	1.21	0.347	2.31	127385	Homo sapiens	olfactory receptor family 10 subfamily J member 5(OR10J5)	OR10J5
NM_001004478	1.15	0.347	2.22	128368	Homo sapiens	olfactory receptor family 10 subfamily Z member 1(OR10Z1)	OR10Z1
NM_001004481	1.68	0.347	3.21	392376	Homo sapiens	olfactory receptor family 13 subfamily C member 2(OR13C2)	or13c2
NM_001004482	1.2	0.486	5.26	138799	Homo sapiens	olfactory receptor family 13 subfamily C member 5(OR13C5)	or13c5
NM_001004490	1.48	0.337	39.48	338755	Homo sapiens	olfactory receptor family 2 subfamily AG member 2(OR2AG2)	OR2AG2
NM_001004684	2.18	0.141	4.54	120775	Homo sapiens	olfactory receptor family 2 subfamily D member 3(OR2D3)	OR2D3
NM_001004686	1.05	0.347	2.07	26246	Homo sapiens	olfactory receptor family 2 subfamily L member 2(OR2L2)	OR2L2
NM_001004692	2.18	0.465	13.85	127064	Homo sapiens	olfactory receptor family 2 subfamily T member 12(OR2T12)	OR2T12
NM_001004693	1.22	0.347	2.33	127069	Homo sapiens	olfactory receptor family 2 subfamily T member 10(OR2T10)	OR2T10
NM_001004695	4.73	0.348	129.05	391195	Homo sapiens	olfactory receptor family 2 subfamily T member 33(OR2T33)	OR2T33
NM_001004713	1.11	0.347	2.15	126370	Homo sapiens	olfactory receptor family 1 subfamily I member 1(OR1I1)	OR1I1
NM_001004715	1.31	0.347	2.49	390436	Homo sapiens	olfactory receptor family 4 subfamily K member 17(OR4K17)	OR4K17
NM_001004733	1.15	0.347	2.22	390191	Homo sapiens	olfactory receptor family 5 subfamily B member 12(OR5B12)	OR5B12
NM_001004734	2.1	0.141	4.3	401994	Homo sapiens	olfactory receptor family 14 subfamily I member 1(OR14I1)	OR14I1
NM_001004754	1.19	0.347	2.28	390064	Homo sapiens	olfactory receptor family 51 subfamily I member 2(OR51I2)	OR51I2
NM_001004756	1.25	0.347	2.38	390059	Homo sapiens	olfactory receptor family 51 subfamily M member 1(OR51M1)	OR51M1
