From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_001004469	1.21	0.347	2.31	127385	Homo sapiens	olfactory receptor family 10 subfamily J member 5(OR10J5)	OR10J5
NM_001004478	1.15	0.347	2.22	128368	Homo sapiens	olfactory receptor family 10 subfamily Z member 1(OR10Z1)	OR10Z1
NM_001004481	1.68	0.347	3.21	392376	Homo sapiens	olfactory receptor family 13 subfamily C member 2(OR13C2)	or13c2
NM_001004482	1.2	0.486	5.26	138799	Homo sapiens	olfactory receptor family 13 subfamily C member 5(OR13C5)	or13c5
NM_001004490	1.48	0.337	39.48	338755	Homo sapiens	olfactory receptor family 2 subfamily AG member 2(OR2AG2)	OR2AG2
NM_001004684	2.18	0.141	4.54	120775	Homo sapiens	olfactory receptor family 2 subfamily D member 3(OR2D3)	OR2D3
NM_001004686	1.05	0.347	2.07	26246	Homo sapiens	olfactory receptor family 2 subfamily L member 2(OR2L2)	OR2L2
NM_001004692	2.18	0.465	13.85	127064	Homo sapiens	olfactory receptor family 2 subfamily T member 12(OR2T12)	OR2T12
NM_001004693	1.22	0.347	2.33	127069	Homo sapiens	olfactory receptor family 2 subfamily T member 10(OR2T10)	OR2T10
NM_001004695	4.73	0.348	129.05	391195	Homo sapiens	olfactory receptor family 2 subfamily T member 33(OR2T33)	OR2T33
NM_001004713	1.11	0.347	2.15	126370	Homo sapiens	olfactory receptor family 1 subfamily I member 1(OR1I1)	OR1I1
NM_001004715	1.31	0.347	2.49	390436	Homo sapiens	olfactory receptor family 4 subfamily K member 17(OR4K17)	OR4K17
NM_001004733	1.15	0.347	2.22	390191	Homo sapiens	olfactory receptor family 5 subfamily B member 12(OR5B12)	OR5B12
NM_001004734	2.1	0.141	4.3	401994	Homo sapiens	olfactory receptor family 14 subfamily I member 1(OR14I1)	OR14I1
NM_001004754	1.19	0.347	2.28	390064	Homo sapiens	olfactory receptor family 51 subfamily I member 2(OR51I2)	OR51I2
NM_001004756	1.25	0.347	2.38	390059	Homo sapiens	olfactory receptor family 51 subfamily M member 1(OR51M1)	OR51M1
NM_001004757	1.23	0.347	2.34	390061	Homo sapiens	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)(OR51Q1)	OR51Q1
NM_001005176	11.85	0.347	908.66	11262	Homo sapiens	SP140 nuclear body protein(SP140)	SP140
NM_001005179	5.27	0.347	0.03	120793	Homo sapiens	olfactory receptor family 56 subfamily A member 4(OR56A4)	OR56A4
NM_001005181	1.01	0.665	4.37	196335	Homo sapiens	olfactory receptor family 56 subfamily B member 4(OR56B4)	OR56B4
NM_001005184	1.16	0.347	2.23	128371	Homo sapiens	olfactory receptor family 6 subfamily K member 6(OR6K6)	OR6K6
NM_001005189	1.22	0.347	2.33	391112	Homo sapiens	olfactory receptor family 6 subfamily Y member 1(OR6Y1)	OR6Y1
NM_001005190	8.27	0.348	2.28	390892	Homo sapiens	olfactory receptor family 7 subfamily A member 10(OR7A10)	OR7A10
NM_001005203	1.24	0.347	2.35	341568	Homo sapiens	olfactory receptor family 8 subfamily S member 1(OR8S1)	OR8S1
NM_001005218	1.18	0.347	2.26	219968	Homo sapiens	olfactory receptor family 5 subfamily B member 21(OR5B21)	OR5B21
NM_001005274	1.32	0.347	2.5	81327	Homo sapiens	olfactory receptor family 4 subfamily A member 16(OR4A16)	OR4A16
NM_001005286	3.57	0.347	11.88	343169	Homo sapiens	olfactory receptor family 6 subfamily F member 1(OR6F1)	OR6F1
NM_001005288	2.74	0.173	6.68	390063	Homo sapiens	olfactory receptor family 51 subfamily I member 1(OR51I1)	OR51I1
NM_001005333	1.5	0.15	1544.39	9500	Homo sapiens	MAGE family member D1(MAGED1)	MAGED1
NM_001005361	1.48	0.0564	14912.38	1785	Homo sapiens	dynamin 2(DNM2)	DNM2
NM_001005388	2.76	0.415	643.93	23114	Homo sapiens	neurofascin(NFASC)	NFASC
NM_001005463	3.61	0.163	1745.47	253738	Homo sapiens	early B-cell factor 3(EBF3)	EBF3
NM_001005473	1.94	0.265	288.57	345557	Homo sapiens	phosphatidylinositol specific phospholipase C X domain containing 3(PLCXD3)	PLCXD3
NM_001005474	1.38	0.167	5219.39	64332	Homo sapiens	NFKB inhibitor zeta(NFKBIZ)	nfkbiz
NM_001005522	5.24	0.281	287.93	343172	Homo sapiens	olfactory receptor family 2 subfamily T member 8(OR2T8)	OR2T8
NM_001005566	1.11	0.347	2.15	390190	Homo sapiens	olfactory receptor family 5 subfamily B member 2(OR5B2)	OR5B2
NM_001005610	2.14	0.198	152.32	1896	Homo sapiens	ectodysplasin A(EDA)	EDA
NM_001005612	1.04	0.433	140.96	1896	Homo sapiens	ectodysplasin A(EDA)	EDA
NM_001005619	1.64	0.485	1504.55	3691	Homo sapiens	integrin subunit beta 4(ITGB4)	ITGB4
NM_001005853	2.06	0.347	4.18	389090	Homo sapiens	olfactory receptor family 6 subfamily B member 2(OR6B2)	OR6B2
NM_001006115	1.44	0.151	1899.36	9807	Homo sapiens	inositol hexakisphosphate kinase 1(IP6K1)	IP6K1
NM_001006612	1.02	0.178	6606.52	51186	Homo sapiens	transcription elongation factor A like 9(TCEAL9)	TCEAL9
NM_001006624	4.54	0.34	888.95	10630	Homo sapiens	podoplanin(PDPN)	PDPN
NM_001006625	5.06	0.338	1008.46	10630	Homo sapiens	podoplanin(PDPN)	PDPN
NM_001006626	2.3	0.301	2.46	1129	Homo sapiens	cholinergic receptor muscarinic 2(CHRM2)	CHRM2
NM_001006628	1.67	0.348	1.53	1129	Homo sapiens	cholinergic receptor muscarinic 2(CHRM2)	CHRM2
NM_001006629	2.13	0.338	2.02	1129	Homo sapiens	cholinergic receptor muscarinic 2(CHRM2)	CHRM2
NM_001006631	2.59	0.292	2.88	1129	Homo sapiens	cholinergic receptor muscarinic 2(CHRM2)	CHRM2
NM_001006632	2.41	0.301	2.68	1129	Homo sapiens	cholinergic receptor muscarinic 2(CHRM2)	CHRM2
NM_001007022	2.45	0.088	814.22	57489	Homo sapiens	outer dense fiber of sperm tails 2 like(ODF2L)	ODF2L
NM_001007023	1.97	0.321	359.27	1734	Homo sapiens	deiodinase, iodothyronine type II(DIO2)	DIO2
NM_001007068	1.59	0.185	3940.72	6386	Homo sapiens	syndecan binding protein(SDCBP)	SDCBP
NM_001007070	3.35	0.0905	91734.21	6386	Homo sapiens	syndecan binding protein(SDCBP)	SDCBP
NM_001007156	2.39	0.281	162.76	4916	Homo sapiens	neurotrophic receptor tyrosine kinase 3(NTRK3)	NTRK3
NM_001007231	3.78	0.069	13.72	9938	Homo sapiens	Rho GTPase activating protein 25(ARHGAP25)	ARHGAP25
NM_001007259	1.02	0.112	1491.23	54093	Homo sapiens	SET domain containing 4(SETD4)	SETD4
NM_001007470	3.66	0.347	12.6	80036	Homo sapiens	transient receptor potential cation channel subfamily M member 3(TRPM3)	TRPM3
NM_001007471	2.38	0.347	5.19	80036	Homo sapiens	transient receptor potential cation channel subfamily M member 3(TRPM3)	TRPM3
NM_001007551	1.96	0.468	311.32	441521	Homo sapiens	cancer/testis antigen family 45 member A5(CT45A5)	CT45A5
NM_001007563	1.05	0.484	525.91	347252	Homo sapiens	insulin like growth factor binding protein like 1(IGFBPL1)	IGFBPL1
NM_001007793	1.09	0.0578	28517.82	9184	Homo sapiens	BUB3, mitotic checkpoint protein(BUB3)	BUB3
NM_001008	1.98	0.141	3.95	6192	Homo sapiens	ribosomal protein S4, Y-linked 1(RPS4Y1)	RPS4Y1
NM_001008212	1.67	0.0856	5039.3	10133	Homo sapiens	optineurin(OPTN)	OPTN
NM_001008213	1.13	0.116	11745.49	10133	Homo sapiens	optineurin(OPTN)	OPTN
NM_001008219	1.92	0.201	3.78	278	Homo sapiens	amylase, alpha 1C (salivary)(AMY1C)	AMY1C
NM_001008221	1.52	0.149	2.86	276	Homo sapiens	amylase, alpha 1A (salivary)(AMY1A)	Amy1a
NM_001008272	2.72	0.294	28.49	29114	Homo sapiens	transgelin 3(TAGLN3)	TAGLN3
NM_001008273	5.93	0.34	89.71	29114	Homo sapiens	transgelin 3(TAGLN3)	TAGLN3
NM_001008394	1.57	0.242	1084.32	493861	Homo sapiens	EP300 interacting inhibitor of differentiation 3(EID3)	EID3
NM_001008487	1.38	0.455	910.08	54946	Homo sapiens	solute carrier family 41 member 3(SLC41A3)	SLC41A3
NM_001008503	4.41	0.347	0.05	4988	Homo sapiens	opioid receptor mu 1(OPRM1)	OPRM1
NM_001008707	1.15	0.307	6606.58	2009	Homo sapiens	echinoderm microtubule associated protein like 1(EML1)	EML1
NM_001008708	1.84	0.118	6551.28	494143	Homo sapiens	ChaC cation transport regulator homolog 2(CHAC2)	CHAC2
NM_001008712	1.5	0.463	12807.92	11030	Homo sapiens	RNA binding protein with multiple splicing(RBPMS)	RBPMS
NM_001008781	3.23	0.204	416.87	120114	Homo sapiens	FAT atypical cadherin 3(FAT3)	FAT3
NM_001008896	1.53	0.221	151.43	148898	Homo sapiens	ZNF436 antisense RNA 1(ZNF436-AS1)	ZNF436-AS1
NM_001008897	2.29	0.384	6358	6950	Homo sapiens	t-complex 1(TCP1)	TCP1
NM_001008949	9.81	0.295	897.95	150771	Homo sapiens	inositol 1,4,5-trisphosphate receptor interacting protein-like 1(ITPRIPL1)	ITPRIPL1
NM_001009186	1.86	0.066	2249.07	908	Homo sapiens	chaperonin containing TCP1 subunit 6A(CCT6A)	CCT6A
NM_001009562	6.68	0.147	121.38	338821	Homo sapiens	solute carrier organic anion transporter family member 1B7 (putative)(SLCO1B7)	SLCO1B7
NM_001009609	2.14	0.167	4.4	139067	Homo sapiens	SPANX family member N3(SPANXN3)	SPANXN3
NM_001009614	1.47	0.141	2.77	494118	Homo sapiens	SPANX family member N1(SPANXN1)	SPANXN1
NM_001009909	1.3	0.536	693.88	338645	Homo sapiens	leucine zipper protein 2(LUZP2)	LUZP2
NM_001009931	4.62	0.339	1851.6	388697	Homo sapiens	hornerin(HRNR)	HRNR
NM_001009936	1.29	0.125	13087.95	26147	Homo sapiens	PHD finger protein 19(PHF19)	PHF19
NM_001009994	5.31	0.31	39.73	134701	Homo sapiens	ripply transcriptional repressor 2(RIPPLY2)	RIPPLY2
NM_001010000	1.99	0.0843	130.85	79822	Homo sapiens	Rho GTPase activating protein 28(ARHGAP28)	ARHGAP28
NM_001010853	1.56	0.163	37650.78	135293	Homo sapiens	peptidase M20 domain containing 2(PM20D2)	PM20D2
NM_001010855	1.96	0.0975	3.89	146850	Homo sapiens	phosphoinositide-3-kinase regulatory subunit 6(PIK3R6)	pik3r6
NM_001010876	2.52	0.347	5.74	253582	Homo sapiens	transmembrane protein 244(TMEM244)	TMEM244
NM_001010890	3.05	0.247	3.56	343070	Homo sapiens	PRAME family member 9(PRAMEF9)	PRAMEF9
NM_001010890	3.05	0.247	3.56	343070	Homo sapiens	PRAME family member 9(PRAMEF9)	PRAMEF9
NM_001010903	1.6	0.394	6.42	389384	Homo sapiens	chromosome 6 open reading frame 222(C6orf222)	C6orf222
NM_001010905	4.92	0.05	72.68	352999	Homo sapiens	chromosome 6 open reading frame 58(C6orf58)	c6orf58
NM_001010931	3.29	0.36	59.13	3082	Homo sapiens	hepatocyte growth factor(HGF)	HGF
NM_001010932	2.29	0.29	56.37	3082	Homo sapiens	hepatocyte growth factor(HGF)	HGF
NM_001010933	3.28	0.344	40.09	3082	Homo sapiens	hepatocyte growth factor(HGF)	HGF
NM_001010934	2.44	0.427	29.09	3082	Homo sapiens	hepatocyte growth factor(HGF)	HGF
NM_001010969	1.91	0.347	0.27	284541	Homo sapiens	cytochrome P450 family 4 subfamily A member 22(CYP4A22)	CYP4A22
NM_001010972	2.55	0.131	46804.2	7791	Homo sapiens	zyxin(ZYX)	ZYX
NM_001010983	1.79	0.115	6484.26	55830	Homo sapiens	glycosyltransferase 8 domain containing 1(GLT8D1)	GLT8D1
NM_001010987	3.82	0.0957	14.08	439996	Homo sapiens	interferon induced protein with tetratricopeptide repeats 1B(IFIT1B)	IFIT1B
NM_001011515	1.14	0.0641	3670.28	10611	Homo sapiens	PDZ and LIM domain 5(PDLIM5)	PDLIM5
NM_001011548	1.33	0.557	52.51	4103	Homo sapiens	MAGE family member A4(MAGEA4)	MAGEA4
NM_001011550	3.59	0.349	34.18	4103	Homo sapiens	MAGE family member A4(MAGEA4)	MAGEA4
NM_001011663	2.32	0.0609	3801.02	84108	Homo sapiens	polycomb group ring finger 6(PCGF6)	PCGF6
NM_001011666	1	0.523	1605.5	9586	Homo sapiens	cAMP responsive element binding protein 5(CREB5)	CREB5
NM_001011668	1.4	0.273	5648.75	79145	Homo sapiens	coiled-coil-helix-coiled-coil-helix domain containing 7(CHCHD7)	CHCHD7
NM_001011699	1.08	0.0566	2092.91	93323	Homo sapiens	HAUS augmin like complex subunit 8(HAUS8)	HAUS8
NM_001011709	5.44	0.203	43.5	119548	Homo sapiens	pancreatic lipase related protein 3(PNLIPRP3)	PNLIPRP3
NM_001012276	3.56	0.292	12.87	391002	Homo sapiens	PRAME family member 8(PRAMEF8)	PRAMEF8
NM_001012276	4.96	0.325	34.48	391002	Homo sapiens	PRAME family member 8(PRAMEF8)	PRAMEF8
NM_001012279	5.59	0.0571	7901.89	387104	Homo sapiens	SOGA family member 3(SOGA3)	SOGA3
NM_001012301	7.71	0.31	1859.52	340075	Homo sapiens	arylsulfatase family member I(ARSI)	ARSI
NM_001012338	3.62	0.35	227.45	4916	Homo sapiens	neurotrophic receptor tyrosine kinase 3(NTRK3)	NTRK3
NM_001012409	1.58	0.322	1198.67	151648	Homo sapiens	shugoshin 1(SGO1)	SGO1
NM_001012411	1.51	0.208	339.56	151648	Homo sapiens	shugoshin 1(SGO1)	SGO1
NM_001012412	1.69	0.0601	879.62	151648	Homo sapiens	shugoshin 1(SGO1)	SGO1
NM_001012414	2.68	0.371	178.34	391712	Homo sapiens	tripartite motif containing 61(TRIM61)	TRIM61
NM_001012452	1.56	0.33	28.8	100132565	Homo sapiens	golgin A8 family member F(GOLGA8F)	GOLGA8F
NM_001012455	6.72	0.0984	248.19	222696	Homo sapiens	zinc finger and SCAN domain containing 23(ZSCAN23)	ZSCAN23
NM_001012509	2.52	0.0812	22.96	51151	Homo sapiens	solute carrier family 45 member 2(SLC45A2)	SLC45A2
NM_001012631	7.22	0.189	835.35	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012632	8.42	0.3	4003.84	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012633	5.92	0.0546	43.76	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012634	6.12	0.104	539.72	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012635	4.58	0.0784	104.86	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012718	5.13	0.0984	465.48	9235	Homo sapiens	interleukin 32(IL32)	IL32
NM_001012722	4.74	0.345	1.44	5995	Homo sapiens	retinal G protein coupled receptor(RGR)	RGR
NM_001012967	1.01	0.225	7499.7	91351	Homo sapiens	DEAD-box helicase 60-like(DDX60L)	DDX60L
NM_001012973	5.7	0.303	586	219348	Homo sapiens	placenta specific 9(PLAC9)	PLAC9
NM_001013254	3.41	0.216	10.61	4046	Homo sapiens	lymphocyte-specific protein 1(LSP1)	LSP1
NM_001013398	6.62	0.123	44306.91	3486	Homo sapiens	insulin like growth factor binding protein 3(IGFBP3)	IGFBP3
NM_001013623	6.01	0.347	64.58	153918	Homo sapiens	zinc finger C2HC-type containing 1B(ZC2HC1B)	ZC2HC1B
NM_001013635	5.01	0.164	3563.72	387856	Homo sapiens	coiled-coil domain containing 184(CCDC184)	CCDC184
NM_001013641	1.55	0.347	2.93	388595	Homo sapiens	transmembrane protein 82(TMEM82)	TMEM82
NM_001013642	1.59	0.17	10192.47	388610	Homo sapiens	TMF1-regulated nuclear protein 1(TRNP1)	TRNP1
NM_001013658	1.04	0.463	53.37	390667	Homo sapiens	pentraxin 4(PTX4)	ptx4
NM_001013693	2.29	0.154	11559.14	401944	Homo sapiens	low density lipoprotein receptor class A domain containing 2(LDLRAD2)	LDLRAD2
NM_001013734	4.15	0.0833	17.74	442247	Homo sapiens	ret finger protein like 4B(RFPL4B)	RFPL4B
NM_001013836	1.71	0.197	3227.48	8379	Homo sapiens	MAD1 mitotic arrest deficient like 1(MAD1L1)	MAD1L1
NM_001013837	2.2	0.127	3534.69	8379	Homo sapiens	MAD1 mitotic arrest deficient like 1(MAD1L1)	MAD1L1
NM_001013842	2.69	0.0619	4336.75	541565	Homo sapiens	chromosome 8 open reading frame 58(C8orf58)	C8orf58
NM_001014435	1.9	0.293	51.88	766	Homo sapiens	carbonic anhydrase 7(CA7)	CA7
NM_001014442	1	0.555	385.3	542767	Homo sapiens	C1QTNF9B antisense RNA 1(C1QTNF9B-AS1)	C1qtnf9b-as1
NM_001014445	1.12	0.181	15151.76	54475	Homo sapiens	notchless homolog 1(NLE1)	NLE1
NM_001014764	1.43	0.408	2190.16	83460	Homo sapiens	ER membrane protein complex subunit 6(EMC6)	EMC6
NM_001014796	4.27	0.112	2985.63	4921	Homo sapiens	discoidin domain receptor tyrosine kinase 2(DDR2)	DDR2
NM_001014797	2.74	0.265	6973.44	3778	Homo sapiens	potassium calcium-activated channel subfamily M alpha 1(KCNMA1)	KCNMA1
NM_001014811	3.22	0.0886	1538.44	10873	Homo sapiens	malic enzyme 3(ME3)	ME3
NM_001014975	6.84	0.126	4510.65	3075	Homo sapiens	complement factor H(CFH)	CFH
NM_001015056	1.23	0.155	925.65	6242	Homo sapiens	rhotekin(RTKN)	RTKN
NM_001015508	3.27	0.0884	218.29	29942	Homo sapiens	purine rich element binding protein G(PURG)	PURG
NM_001015878	2.4	0.215	58.75	6795	Homo sapiens	aurora kinase C(AURKC)	AURKC
NM_001015879	2.2	0.171	63.46	6795	Homo sapiens	aurora kinase C(AURKC)	AURKC
NM_001015891	1.16	0.0987	1897.99	102157402	Homo sapiens	adenylate kinase 6(AK6)	AK6
NM_001017388	1.16	0.337	4.72	81793	Homo sapiens	toll like receptor 10(TLR10)	TLR10
NM_001017402	3.64	0.272	35944.48	3914	Homo sapiens	laminin subunit beta 3(LAMB3)	LAMB3
NM_001017416	2.53	0.124	12415.33	7398	Homo sapiens	ubiquitin specific peptidase 1(USP1)	USP1
NM_001017420	1.92	0.0608	20967.34	157570	Homo sapiens	establishment of sister chromatid cohesion N-acetyltransferase 2(ESCO2)	ESCO2
NM_001017534	4.36	0.349	514.25	114769	Homo sapiens	caspase recruitment domain family member 16(CARD16)	CARD16
NM_001017928	1.1	0.0671	4827.49	131076	Homo sapiens	coiled-coil domain containing 58(CCDC58)	CCDC58
NM_001017931	1.39	0.347	2.62	139793	Homo sapiens	PAGE family member 3(PAGE3)	PAGE3
NM_001017973	1.22	0.123	12925.27	8974	Homo sapiens	prolyl 4-hydroxylase subunit alpha 2(P4HA2)	P4HA2
NM_001017974	1.59	0.371	1434.62	8974	Homo sapiens	prolyl 4-hydroxylase subunit alpha 2(P4HA2)	P4HA2
NM_001017975	2.41	0.414	31.61	164045	Homo sapiens	HFM1, ATP dependent DNA helicase homolog(HFM1)	HFM1
NM_001017978	2.74	0.402	299.07	203413	Homo sapiens	cancer/testis antigen 83(CT83)	CT83
NM_001017992	2	0.131	249.3	345651	Homo sapiens	actin, beta like 2(ACTBL2)	ACTBL2
NM_001017995	1.42	0.0804	60685.88	285590	Homo sapiens	SH3 and PX domains 2B(SH3PXD2B)	SH3PXD2B
NM_001017999	1.39	0.136	1792.74	23254	Homo sapiens	kazrin, periplakin interacting protein(KAZN)	KAZN
NM_001018004	4.31	0.338	56194.01	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018005	1.04	0.456	204.56	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018006	1.61	0.164	65579.35	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018007	2.36	0.108	13488.02	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018008	2.48	0.224	1781.15	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018011	1.67	0.497	133.03	7704	Homo sapiens	zinc finger and BTB domain containing 16(ZBTB16)	ZBTB16
NM_001018020	2.28	0.0738	12071.8	7168	Homo sapiens	tropomyosin 1 (alpha)(TPM1)	TPM1
NM_001018036	1.03	0.347	0.49	7253	Homo sapiens	thyroid stimulating hormone receptor(TSHR)	TSHR
NM_001018041	1.16	0.151	258.79	7957	Homo sapiens	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)(EPM2A)	EPM2A
NM_001018057	10.73	0.0587	40038.8	27122	Homo sapiens	dickkopf WNT signaling pathway inhibitor 3(DKK3)	DKK3
NM_001018074	2.1	0.166	8934.59	2908	Homo sapiens	nuclear receptor subfamily 3 group C member 1(NR3C1)	NR3C1
NM_001018075	1.04	0.178	3955.52	2908	Homo sapiens	nuclear receptor subfamily 3 group C member 1(NR3C1)	NR3C1
NM_001018077	2.21	0.111	1950.65	2908	Homo sapiens	nuclear receptor subfamily 3 group C member 1(NR3C1)	NR3C1
NM_001018116	2.5	0.0533	1220.86	347273	Homo sapiens	muscle related coiled-coil protein(MURC)	MURC
NM_001018159	1.23	0.157	4429.77	8883	Homo sapiens	NEDD8 activating enzyme E1 subunit 1(NAE1)	NAE1
NM_001020825	1.03	0.218	662.76	2908	Homo sapiens	nuclear receptor subfamily 3 group C member 1(NR3C1)	NR3C1
NM_001024209	1.89	0.141	3.71	6704	Homo sapiens	small proline rich protein 2E(SPRR2E)	SPRR2E
NM_001024216	3.17	0.131	6687.35	54751	Homo sapiens	filamin binding LIM protein 1(FBLIM1)	FBLIM1
NM_001024228	1	0.21	2482.09	375	Homo sapiens	ADP ribosylation factor 1(ARF1)	ARF1
NM_001024372	2.68	0.0594	129.28	79870	Homo sapiens	brain and acute leukemia, cytoplasmic(BAALC)	BAALC
NM_001024381	1.01	0.175	1355.5	83877	Homo sapiens	TM2 domain containing 2(TM2D2)	TM2D2
NM_001024452	1.46	0.566	9	441509	Homo sapiens	glycine receptor alpha 4(GLRA4)	GLRA4
NM_001024455	1.83	0.437	5504.99	340526	Homo sapiens	retrotransposon gag domain containing 4(RGAG4)	Rgag4
NM_001024465	3.33	0.0672	38409.94	6648	Homo sapiens	superoxide dismutase 2, mitochondrial(SOD2)	SOD2
NM_001024598	1.84	0.347	3.59	390992	Homo sapiens	hes family bHLH transcription factor 3(HES3)	HES3
NM_001024611	4.9	0.29	519.57	339977	Homo sapiens	leucine rich repeat containing 66(LRRC66)	LRRC66
NM_001024613	2.01	0.475	252.11	389549	Homo sapiens	FEZ family zinc finger 1(FEZF1)	FEZF1
NM_001024660	1.32	0.512	37.42	8997	Homo sapiens	kalirin, RhoGEF kinase(KALRN)	KALRN
NM_001024661	2.58	0.347	5.97	729528	Homo sapiens	PRAME family member 14(PRAMEF14)	PRAMEF14
NM_001024666	2.58	0.225	1938.79	30011	Homo sapiens	SH3 domain containing kinase binding protein 1(SH3KBP1)	SH3KBP1
NM_001024679	1.91	0.347	3.76	100129271	Homo sapiens	chromosome 1 open reading frame 68(C1orf68)	C1orf68
NM_001024959	2.31	0.15	17081.76	10093	Homo sapiens	actin related protein 2/3 complex subunit 4(ARPC4)	ARPC4
NM_001025076	8.65	0.174	635.51	10659	Homo sapiens	CUGBP, Elav-like family member 2(CELF2)	CELF2
NM_001025077	9.72	0.198	1370.21	10659	Homo sapiens	CUGBP, Elav-like family member 2(CELF2)	CELF2
NM_001025092	1.28	0.216	1569.05	4155	Homo sapiens	myelin basic protein(MBP)	MBP
NM_001025100	1.47	0.351	28588.43	4155	Homo sapiens	myelin basic protein(MBP)	MBP
NM_001025160	2.22	0.18	6979.02	976	Homo sapiens	adhesion G protein-coupled receptor E5(ADGRE5)	ADGRE5
NM_001025197	4.54	0.309	358.43	1117	Homo sapiens	chitinase 3 like 2(CHI3L2)	CHI3L2
NM_001025199	4.36	0.336	239.08	1117	Homo sapiens	chitinase 3 like 2(CHI3L2)	CHI3L2
NM_001025204	1.2	0.109	1232.27	7307	Homo sapiens	U2 small nuclear RNA auxiliary factor 1(U2AF1)	U2AF1
NM_001025234	1.51	0.0866	5530.8	7106	Homo sapiens	tetraspanin 4(TSPAN4)	TSPAN4
NM_001025238	2.26	0.327	711.14	7106	Homo sapiens	tetraspanin 4(TSPAN4)	TSPAN4
NM_001025242	1.27	0.172	13389.01	3654	Homo sapiens	interleukin 1 receptor associated kinase 1(IRAK1)	IRAK1
NM_001025243	1.44	0.1	106737.14	3654	Homo sapiens	interleukin 1 receptor associated kinase 1(IRAK1)	IRAK1
NM_001025357	2.02	0.444	14788.5	441376	Homo sapiens	alanine and arginine rich domain containing protein(AARD)	AARD
NM_001025389	3.18	0.234	1791.81	272	Homo sapiens	adenosine monophosphate deaminase 3(AMPD3)	AMPD3
NM_001025390	1.35	0.467	509.93	272	Homo sapiens	adenosine monophosphate deaminase 3(AMPD3)	AMPD3
NM_001025580	1.08	0.205	4726.81	9949	Homo sapiens	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1(AMMECR1)	AMMECR1
NM_001025598	1.98	0.461	2011.29	257106	Homo sapiens	Rho GTPase activating protein 30(ARHGAP30)	ARHGAP30
NM_001029860	3.33	0.069	1597.56	286151	Homo sapiens	F-box protein 43(FBXO43)	FBXO43
NM_001029864	5.59	0.161	162.36	85449	Homo sapiens	KIAA1755(KIAA1755)	KIAA1755
NM_001029865	2.35	0.347	5.09	120237	Homo sapiens	developing brain homeobox 1(DBX1)	DBX1
NM_001029874	2.79	0.119	786.02	387849	Homo sapiens	RAB15 effector protein(REP15)	REP15
NM_001029989	2.03	0.114	1299.66	9768	Homo sapiens	KIAA0101(KIAA0101)	KIAA0101
NM_001029991	1.04	0.132	5663.39	64745	Homo sapiens	methyltransferase like 17(METTL17)	METTL17
NM_001030015	5.44	0.347	43.51	94233	Homo sapiens	opsin 4(OPN4)	OPN4
NM_001030047	2.05	0.347	4.14	354	Homo sapiens	kallikrein related peptidase 3(KLK3)	KLK3
